SKU_ID,Product_Name,Category,Sub_Category,MRP,Store_Price,Lead_Time_Days,Inventory_Turn
DM-S2800,Staples Item 2800,Staples,Oil,864,734,3,42
DM-S2801,Staples Item 2801,Staples,Flour,299,254,1,43
DM-S2802,Staples Item 2802,Staples,Flour,730,620,2,17
DM-S2803,Staples Item 2803,Staples,Dal,953,810,2,42
DM-F2804,FMCG Item 2804,FMCG,Biscuits,236,217,3,29
DM-S2805,Staples Item 2805,Staples,Rice,749,636,1,42
DM-G2806,General Item 2806,General,Kitchen,1144,858,10,34
DM-S2807,Staples Item 2807,Staples,Rice,854,725,2,28
DM-G2808,General Item 2808,General,Kitchen,1233,924,9,37
DM-S2809,Staples Item 2809,Staples,Oil,374,317,2,36
DM-G2810,General Item 2810,General,Bedding,1891,1418,11,40
DM-S2811,Staples Item 2811,Staples,Dal,402,341,3,27
DM-G2812,General Item 2812,General,Bedding,1760,1320,9,17
DM-A2813,Apparel Item 2813,Apparel,Womens,1105,663,13,45
DM-F2814,FMCG Item 2814,FMCG,Biscuits,353,324,5,38
DM-A2815,Apparel Item 2815,Apparel,Kids,691,414,14,41
DM-S2816,Staples Item 2816,Staples,Oil,61,51,2,25
DM-A2817,Apparel Item 2817,Apparel,Mens,1110,666,12,39
DM-F2818,FMCG Item 2818,FMCG,Soap,33,30,3,40
DM-F2819,FMCG Item 2819,FMCG,Snacks,342,314,3,42
DM-S2820,Staples Item 2820,Staples,Oil,852,724,1,15
DM-F2821,FMCG Item 2821,FMCG,Shampoo,162,149,5,16
DM-F2822,FMCG Item 2822,FMCG,Shampoo,425,391,4,43
DM-A2823,Apparel Item 2823,Apparel,Kids,1090,654,12,16
DM-G2824,General Item 2824,General,Kitchen,1826,1369,12,32
DM-S2825,Staples Item 2825,Staples,Flour,578,491,1,18
DM-F2826,FMCG Item 2826,FMCG,Biscuits,336,309,3,29
DM-F2827,FMCG Item 2827,FMCG,Soap,294,270,5,38
DM-S2828,Staples Item 2828,Staples,Rice,327,277,2,35
DM-S2829,Staples Item 2829,Staples,Rice,521,442,1,34
DM-F2830,FMCG Item 2830,FMCG,Soap,42,38,4,41
DM-G2831,General Item 2831,General,Bedding,1354,1015,8,37
DM-G2832,General Item 2832,General,Bedding,1282,961,7,45
DM-S2833,Staples Item 2833,Staples,Flour,531,451,3,23
DM-G2834,General Item 2834,General,Kitchen,1627,1220,9,17
DM-A2835,Apparel Item 2835,Apparel,Kids,771,462,13,42
DM-A2836,Apparel Item 2836,Apparel,Kids,670,402,14,44
DM-F2837,FMCG Item 2837,FMCG,Biscuits,209,192,4,15
DM-A2838,Apparel Item 2838,Apparel,Kids,550,330,14,29
DM-G2839,General Item 2839,General,Kitchen,176,132,10,26
DM-A2840,Apparel Item 2840,Apparel,Mens,668,400,10,44
DM-G2841,General Item 2841,General,Kitchen,479,359,10,35
DM-F2842,FMCG Item 2842,FMCG,Biscuits,210,193,5,43
DM-A2843,Apparel Item 2843,Apparel,Mens,472,283,12,34
DM-G2844,General Item 2844,General,Kitchen,513,384,11,28
DM-S2845,Staples Item 2845,Staples,Oil,860,731,1,41
DM-A2846,Apparel Item 2846,Apparel,Womens,1103,661,15,38
DM-S2847,Staples Item 2847,Staples,Oil,201,170,3,41
DM-S2848,Staples Item 2848,Staples,Oil,382,324,2,41
DM-F2849,FMCG Item 2849,FMCG,Biscuits,320,294,5,37
DM-A2850,Apparel Item 2850,Apparel,Mens,1027,616,11,40
DM-A2851,Apparel Item 2851,Apparel,Mens,896,537,13,43
DM-G2852,General Item 2852,General,Bedding,1393,1044,9,36
DM-A2853,Apparel Item 2853,Apparel,Kids,630,378,11,42
DM-S2854,Staples Item 2854,Staples,Dal,960,816,2,41
DM-G2855,General Item 2855,General,Kitchen,1243,932,12,30
DM-F2856,FMCG Item 2856,FMCG,Snacks,121,111,4,19
DM-A2857,Apparel Item 2857,Apparel,Kids,702,421,10,42
DM-A2858,Apparel Item 2858,Apparel,Womens,1051,630,12,42
DM-S2859,Staples Item 2859,Staples,Rice,233,198,1,43
DM-G2860,General Item 2860,General,Toys,575,431,10,39
DM-S2861,Staples Item 2861,Staples,Oil,179,152,2,19
DM-G2862,General Item 2862,General,Bedding,1562,1171,10,26
DM-F2863,FMCG Item 2863,FMCG,Soap,92,84,3,26
DM-F2864,FMCG Item 2864,FMCG,Soap,123,113,5,43
DM-F2865,FMCG Item 2865,FMCG,Snacks,216,198,4,18
DM-G2866,General Item 2866,General,Kitchen,325,243,10,28
DM-A2867,Apparel Item 2867,Apparel,Kids,497,298,14,18
DM-S2868,Staples Item 2868,Staples,Oil,550,467,3,34
DM-S2869,Staples Item 2869,Staples,Rice,475,403,3,37
DM-F2870,FMCG Item 2870,FMCG,Shampoo,108,99,5,37
DM-G2871,General Item 2871,General,Bedding,391,293,10,32
DM-F2872,FMCG Item 2872,FMCG,Soap,307,282,5,42
DM-A2873,Apparel Item 2873,Apparel,Mens,270,162,13,19
DM-G2874,General Item 2874,General,Kitchen,212,159,7,34
DM-F2875,FMCG Item 2875,FMCG,Snacks,323,297,5,20
DM-F2876,FMCG Item 2876,FMCG,Snacks,42,38,5,27
DM-A2877,Apparel Item 2877,Apparel,Kids,291,174,13,20
DM-S2878,Staples Item 2878,Staples,Oil,158,134,3,40
DM-G2879,General Item 2879,General,Kitchen,1973,1479,8,24
DM-F2880,FMCG Item 2880,FMCG,Snacks,61,56,3,21
DM-A2881,Apparel Item 2881,Apparel,Womens,355,213,15,37
DM-S2882,Staples Item 2882,Staples,Oil,407,345,3,37
DM-F2883,FMCG Item 2883,FMCG,Soap,436,401,4,21
DM-G2884,General Item 2884,General,Kitchen,216,162,9,25
DM-G2885,General Item 2885,General,Toys,318,238,10,32
DM-S2886,Staples Item 2886,Staples,Rice,651,553,2,42
DM-A2887,Apparel Item 2887,Apparel,Womens,499,299,10,39
DM-A2888,Apparel Item 2888,Apparel,Kids,1041,624,15,30
DM-A2889,Apparel Item 2889,Apparel,Womens,703,421,15,19
DM-G2890,General Item 2890,General,Bedding,1947,1460,7,30
DM-A2891,Apparel Item 2891,Apparel,Mens,281,168,11,28
DM-F2892,FMCG Item 2892,FMCG,Shampoo,285,262,3,41
DM-A2893,Apparel Item 2893,Apparel,Womens,1192,715,10,21
DM-F2894,FMCG Item 2894,FMCG,Snacks,73,67,4,40
DM-F2895,FMCG Item 2895,FMCG,Snacks,336,309,5,34
DM-A2896,Apparel Item 2896,Apparel,Womens,1114,668,13,15
DM-S2897,Staples Item 2897,Staples,Flour,812,690,3,44
DM-A2898,Apparel Item 2898,Apparel,Mens,713,427,10,17
DM-S2899,Staples Item 2899,Staples,Rice,431,366,1,44
DM-A2900,Apparel Item 2900,Apparel,Womens,963,577,12,35
DM-A2901,Apparel Item 2901,Apparel,Mens,868,520,11,45
DM-A2902,Apparel Item 2902,Apparel,Kids,869,521,12,21
DM-G2903,General Item 2903,General,Bedding,933,699,9,45
DM-F2904,FMCG Item 2904,FMCG,Snacks,92,84,4,21
DM-G2905,General Item 2905,General,Toys,146,109,7,16
DM-F2906,FMCG Item 2906,FMCG,Snacks,313,287,3,16
DM-S2907,Staples Item 2907,Staples,Flour,846,719,3,45
DM-G2908,General Item 2908,General,Toys,1586,1189,8,27
DM-A2909,Apparel Item 2909,Apparel,Kids,1179,707,11,40
DM-F2910,FMCG Item 2910,FMCG,Snacks,435,400,5,24
DM-S2911,Staples Item 2911,Staples,Dal,592,503,1,43
DM-F2912,FMCG Item 2912,FMCG,Shampoo,57,52,4,20
DM-G2913,General Item 2913,General,Toys,851,638,7,37
DM-A2914,Apparel Item 2914,Apparel,Womens,561,336,11,25
DM-F2915,FMCG Item 2915,FMCG,Shampoo,286,263,5,32
DM-G2916,General Item 2916,General,Kitchen,674,505,12,42
DM-G2917,General Item 2917,General,Toys,852,639,9,16
DM-S2918,Staples Item 2918,Staples,Oil,165,140,2,32
DM-S2919,Staples Item 2919,Staples,Rice,730,620,3,15
DM-S2920,Staples Item 2920,Staples,Rice,627,532,1,16
DM-A2921,Apparel Item 2921,Apparel,Womens,687,412,12,17
DM-A2922,Apparel Item 2922,Apparel,Womens,507,304,12,18
DM-F2923,FMCG Item 2923,FMCG,Soap,48,44,3,17
DM-F2924,FMCG Item 2924,FMCG,Soap,260,239,5,19
DM-S2925,Staples Item 2925,Staples,Dal,631,536,2,39
DM-S2926,Staples Item 2926,Staples,Oil,535,454,3,23
DM-G2927,General Item 2927,General,Toys,1409,1056,10,33
DM-A2928,Apparel Item 2928,Apparel,Womens,550,330,13,26
DM-G2929,General Item 2929,General,Bedding,1111,833,8,33
DM-A2930,Apparel Item 2930,Apparel,Womens,933,559,11,34
DM-F2931,FMCG Item 2931,FMCG,Biscuits,484,445,3,34
DM-F2932,FMCG Item 2932,FMCG,Soap,377,346,3,42
DM-G2933,General Item 2933,General,Kitchen,1405,1053,7,32
DM-A2934,Apparel Item 2934,Apparel,Mens,311,186,15,20
DM-F2935,FMCG Item 2935,FMCG,Biscuits,16,14,3,30
DM-A2936,Apparel Item 2936,Apparel,Mens,834,500,10,17
DM-G2937,General Item 2937,General,Bedding,669,501,7,24
DM-S2938,Staples Item 2938,Staples,Rice,901,765,2,23
DM-G2939,General Item 2939,General,Kitchen,1947,1460,9,27
DM-F2940,FMCG Item 2940,FMCG,Snacks,320,294,4,41
DM-F2941,FMCG Item 2941,FMCG,Biscuits,97,89,3,25
DM-G2942,General Item 2942,General,Bedding,1624,1218,7,28
DM-F2943,FMCG Item 2943,FMCG,Snacks,98,90,3,27
DM-F2944,FMCG Item 2944,FMCG,Biscuits,468,430,3,38
DM-F2945,FMCG Item 2945,FMCG,Shampoo,372,342,4,28
DM-A2946,Apparel Item 2946,Apparel,Mens,737,442,10,40
DM-G2947,General Item 2947,General,Kitchen,475,356,12,45
DM-A2948,Apparel Item 2948,Apparel,Mens,264,158,11,36
DM-A2949,Apparel Item 2949,Apparel,Womens,746,447,10,16
DM-G2950,General Item 2950,General,Kitchen,1526,1144,12,27
DM-F2951,FMCG Item 2951,FMCG,Snacks,346,318,5,43
DM-F2952,FMCG Item 2952,FMCG,Shampoo,310,285,3,16
DM-S2953,Staples Item 2953,Staples,Oil,82,69,1,15
DM-A2954,Apparel Item 2954,Apparel,Kids,366,219,14,34
DM-S2955,Staples Item 2955,Staples,Oil,693,589,1,26
DM-S2956,Staples Item 2956,Staples,Oil,504,428,2,30
DM-S2957,Staples Item 2957,Staples,Flour,496,421,1,16
DM-G2958,General Item 2958,General,Bedding,1188,891,9,29
DM-A2959,Apparel Item 2959,Apparel,Womens,1005,603,15,15
DM-F2960,FMCG Item 2960,FMCG,Biscuits,48,44,5,38
DM-A2961,Apparel Item 2961,Apparel,Womens,321,192,12,40
DM-S2962,Staples Item 2962,Staples,Dal,505,429,2,18
DM-A2963,Apparel Item 2963,Apparel,Mens,493,295,10,40
DM-A2964,Apparel Item 2964,Apparel,Womens,791,474,13,28
DM-S2965,Staples Item 2965,Staples,Flour,328,278,1,42
DM-S2966,Staples Item 2966,Staples,Rice,210,178,2,23
DM-A2967,Apparel Item 2967,Apparel,Womens,507,304,15,41
DM-A2968,Apparel Item 2968,Apparel,Kids,837,502,12,33
DM-S2969,Staples Item 2969,Staples,Rice,118,100,2,23
DM-A2970,Apparel Item 2970,Apparel,Womens,543,325,12,34
DM-S2971,Staples Item 2971,Staples,Flour,996,846,2,42
DM-G2972,General Item 2972,General,Toys,698,523,9,41
DM-F2973,FMCG Item 2973,FMCG,Snacks,383,352,4,44
DM-F2974,FMCG Item 2974,FMCG,Shampoo,386,355,5,24
DM-F2975,FMCG Item 2975,FMCG,Soap,492,452,4,38
DM-G2976,General Item 2976,General,Kitchen,605,453,9,24
DM-F2977,FMCG Item 2977,FMCG,Soap,109,100,5,26
DM-G2978,General Item 2978,General,Bedding,1671,1253,12,37
DM-S2979,Staples Item 2979,Staples,Oil,201,170,3,15
DM-A2980,Apparel Item 2980,Apparel,Kids,675,405,11,41
DM-A2981,Apparel Item 2981,Apparel,Mens,578,346,15,26
DM-F2982,FMCG Item 2982,FMCG,Snacks,352,323,4,36
DM-A2983,Apparel Item 2983,Apparel,Womens,1054,632,14,37
DM-F2984,FMCG Item 2984,FMCG,Snacks,424,390,5,22
DM-S2985,Staples Item 2985,Staples,Oil,1000,850,3,21
DM-F2986,FMCG Item 2986,FMCG,Soap,284,261,3,24
DM-A2987,Apparel Item 2987,Apparel,Mens,1065,639,11,18
DM-G2988,General Item 2988,General,Kitchen,1223,917,9,33
DM-A2989,Apparel Item 2989,Apparel,Womens,1163,697,10,16
DM-A2990,Apparel Item 2990,Apparel,Womens,996,597,15,26
DM-S2991,Staples Item 2991,Staples,Flour,259,220,1,29
DM-S2992,Staples Item 2992,Staples,Rice,817,694,2,42
DM-G2993,General Item 2993,General,Toys,152,114,7,28
DM-G2994,General Item 2994,General,Bedding,1430,1072,9,30
DM-F2995,FMCG Item 2995,FMCG,Snacks,228,209,3,28
DM-S2996,Staples Item 2996,Staples,Rice,595,505,1,15
DM-G2997,General Item 2997,General,Toys,174,130,9,15
DM-S2998,Staples Item 2998,Staples,Oil,956,812,2,24
DM-S2999,Staples Item 2999,Staples,Flour,646,549,2,15
DM-S3000,Staples Item 3000,Staples,Flour,724,615,1,30
DM-G3001,General Item 3001,General,Toys,1126,844,9,15
DM-F3002,FMCG Item 3002,FMCG,Biscuits,321,295,4,21
DM-G3003,General Item 3003,General,Kitchen,490,367,8,35
DM-S3004,Staples Item 3004,Staples,Rice,637,541,3,44
DM-A3005,Apparel Item 3005,Apparel,Mens,587,352,11,34
DM-G3006,General Item 3006,General,Kitchen,534,400,8,25
DM-G3007,General Item 3007,General,Bedding,1090,817,11,43
DM-F3008,FMCG Item 3008,FMCG,Biscuits,271,249,4,21
DM-S3009,Staples Item 3009,Staples,Oil,536,455,1,16
DM-F3010,FMCG Item 3010,FMCG,Shampoo,231,212,4,45
DM-S3011,Staples Item 3011,Staples,Flour,756,642,2,45
DM-A3012,Apparel Item 3012,Apparel,Womens,1009,605,14,44
DM-S3013,Staples Item 3013,Staples,Oil,513,436,2,23
DM-S3014,Staples Item 3014,Staples,Flour,472,401,2,24
DM-G3015,General Item 3015,General,Toys,1839,1379,8,34
DM-F3016,FMCG Item 3016,FMCG,Snacks,337,310,4,38
DM-A3017,Apparel Item 3017,Apparel,Kids,719,431,14,33
DM-G3018,General Item 3018,General,Bedding,973,729,12,27
DM-S3019,Staples Item 3019,Staples,Rice,978,831,1,15
DM-S3020,Staples Item 3020,Staples,Rice,657,558,3,28
DM-A3021,Apparel Item 3021,Apparel,Womens,876,525,10,38
DM-F3022,FMCG Item 3022,FMCG,Soap,88,80,5,39
DM-F3023,FMCG Item 3023,FMCG,Biscuits,70,64,3,34
DM-G3024,General Item 3024,General,Bedding,159,119,11,18
DM-G3025,General Item 3025,General,Kitchen,179,134,7,43
DM-F3026,FMCG Item 3026,FMCG,Shampoo,282,259,3,31
DM-F3027,FMCG Item 3027,FMCG,Snacks,414,380,3,24
DM-S3028,Staples Item 3028,Staples,Oil,979,832,1,20
DM-F3029,FMCG Item 3029,FMCG,Snacks,196,180,4,30
DM-F3030,FMCG Item 3030,FMCG,Soap,471,433,4,24
DM-A3031,Apparel Item 3031,Apparel,Mens,736,441,13,20
DM-G3032,General Item 3032,General,Kitchen,228,171,10,29
DM-A3033,Apparel Item 3033,Apparel,Kids,668,400,14,30
DM-F3034,FMCG Item 3034,FMCG,Snacks,425,391,4,24
DM-F3035,FMCG Item 3035,FMCG,Snacks,154,141,4,21
DM-A3036,Apparel Item 3036,Apparel,Mens,917,550,12,34
DM-S3037,Staples Item 3037,Staples,Oil,211,179,1,25
DM-S3038,Staples Item 3038,Staples,Dal,253,215,3,35
DM-A3039,Apparel Item 3039,Apparel,Womens,1176,705,13,32
DM-F3040,FMCG Item 3040,FMCG,Shampoo,29,26,5,24
DM-G3041,General Item 3041,General,Bedding,147,110,10,21
DM-F3042,FMCG Item 3042,FMCG,Snacks,154,141,4,17
DM-A3043,Apparel Item 3043,Apparel,Kids,297,178,14,19
DM-F3044,FMCG Item 3044,FMCG,Snacks,225,207,5,45
DM-F3045,FMCG Item 3045,FMCG,Soap,246,226,5,28
DM-F3046,FMCG Item 3046,FMCG,Biscuits,151,138,5,21
DM-A3047,Apparel Item 3047,Apparel,Kids,222,133,11,17
DM-S3048,Staples Item 3048,Staples,Rice,723,614,1,17
DM-A3049,Apparel Item 3049,Apparel,Mens,839,503,10,26
DM-S3050,Staples Item 3050,Staples,Dal,459,390,2,28
DM-G3051,General Item 3051,General,Bedding,1254,940,10,39
DM-A3052,Apparel Item 3052,Apparel,Womens,785,471,14,30
DM-A3053,Apparel Item 3053,Apparel,Womens,709,425,12,41
DM-F3054,FMCG Item 3054,FMCG,Soap,312,287,5,28
DM-F3055,FMCG Item 3055,FMCG,Soap,165,151,3,30
DM-G3056,General Item 3056,General,Kitchen,146,109,7,39
DM-F3057,FMCG Item 3057,FMCG,Shampoo,456,419,3,36
DM-A3058,Apparel Item 3058,Apparel,Kids,1193,715,14,33
DM-F3059,FMCG Item 3059,FMCG,Shampoo,272,250,3,24
DM-F3060,FMCG Item 3060,FMCG,Soap,361,332,5,19
DM-G3061,General Item 3061,General,Toys,785,588,7,42
DM-S3062,Staples Item 3062,Staples,Rice,218,185,2,35
DM-F3063,FMCG Item 3063,FMCG,Snacks,486,447,4,35
DM-G3064,General Item 3064,General,Toys,1035,776,12,41
DM-S3065,Staples Item 3065,Staples,Dal,891,757,1,25
DM-S3066,Staples Item 3066,Staples,Dal,172,146,2,42
DM-G3067,General Item 3067,General,Bedding,1843,1382,10,19
DM-F3068,FMCG Item 3068,FMCG,Shampoo,329,302,5,34
DM-A3069,Apparel Item 3069,Apparel,Kids,1125,675,14,36
DM-G3070,General Item 3070,General,Kitchen,849,636,7,40
DM-S3071,Staples Item 3071,Staples,Oil,359,305,3,36
DM-F3072,FMCG Item 3072,FMCG,Shampoo,439,403,3,18
DM-A3073,Apparel Item 3073,Apparel,Kids,882,529,15,20
DM-F3074,FMCG Item 3074,FMCG,Snacks,302,277,3,27
DM-S3075,Staples Item 3075,Staples,Rice,943,801,1,39
DM-A3076,Apparel Item 3076,Apparel,Womens,885,531,14,42
DM-G3077,General Item 3077,General,Toys,487,365,12,25
DM-G3078,General Item 3078,General,Bedding,674,505,8,15
DM-F3079,FMCG Item 3079,FMCG,Soap,278,255,5,29
DM-A3080,Apparel Item 3080,Apparel,Womens,951,570,14,18
DM-A3081,Apparel Item 3081,Apparel,Kids,269,161,13,31
DM-G3082,General Item 3082,General,Toys,1812,1359,7,17
DM-S3083,Staples Item 3083,Staples,Flour,310,263,2,45
DM-G3084,General Item 3084,General,Kitchen,1440,1080,10,34
DM-A3085,Apparel Item 3085,Apparel,Mens,452,271,12,23
DM-F3086,FMCG Item 3086,FMCG,Shampoo,272,250,3,22
DM-S3087,Staples Item 3087,Staples,Dal,699,594,1,42
DM-S3088,Staples Item 3088,Staples,Flour,444,377,2,28
DM-S3089,Staples Item 3089,Staples,Dal,123,104,3,33
DM-G3090,General Item 3090,General,Kitchen,340,255,9,38
DM-G3091,General Item 3091,General,Toys,1208,906,11,16
DM-A3092,Apparel Item 3092,Apparel,Mens,1058,634,12,43
DM-F3093,FMCG Item 3093,FMCG,Soap,468,430,3,21
DM-A3094,Apparel Item 3094,Apparel,Womens,1019,611,14,28
DM-G3095,General Item 3095,General,Kitchen,439,329,12,45
DM-G3096,General Item 3096,General,Kitchen,349,261,10,22
DM-F3097,FMCG Item 3097,FMCG,Soap,93,85,4,30
DM-F3098,FMCG Item 3098,FMCG,Biscuits,261,240,3,37
DM-F3099,FMCG Item 3099,FMCG,Biscuits,399,367,3,35
DM-A3100,Apparel Item 3100,Apparel,Kids,1187,712,12,30
DM-G3101,General Item 3101,General,Kitchen,215,161,10,44
DM-A3102,Apparel Item 3102,Apparel,Womens,299,179,15,45
DM-G3103,General Item 3103,General,Kitchen,207,155,10,28
DM-A3104,Apparel Item 3104,Apparel,Womens,1011,606,15,40
DM-A3105,Apparel Item 3105,Apparel,Mens,1047,628,11,16
DM-S3106,Staples Item 3106,Staples,Oil,803,682,2,23
DM-G3107,General Item 3107,General,Kitchen,1784,1338,11,41
DM-S3108,Staples Item 3108,Staples,Oil,961,816,2,21
DM-G3109,General Item 3109,General,Toys,1012,759,10,27
DM-S3110,Staples Item 3110,Staples,Dal,523,444,3,33
DM-S3111,Staples Item 3111,Staples,Flour,328,278,1,25
DM-A3112,Apparel Item 3112,Apparel,Mens,1113,667,15,31
DM-F3113,FMCG Item 3113,FMCG,Snacks,427,392,4,27
DM-S3114,Staples Item 3114,Staples,Flour,134,113,1,36
DM-S3115,Staples Item 3115,Staples,Flour,348,295,2,24
DM-A3116,Apparel Item 3116,Apparel,Kids,1103,661,11,24
DM-F3117,FMCG Item 3117,FMCG,Biscuits,227,208,5,26
DM-G3118,General Item 3118,General,Bedding,1874,1405,7,42
DM-S3119,Staples Item 3119,Staples,Flour,220,187,2,43
DM-G3120,General Item 3120,General,Toys,333,249,11,31
DM-F3121,FMCG Item 3121,FMCG,Soap,271,249,5,29
DM-A3122,Apparel Item 3122,Apparel,Mens,1178,706,14,29
DM-G3123,General Item 3123,General,Toys,439,329,9,36
DM-S3124,Staples Item 3124,Staples,Rice,463,393,3,30
DM-A3125,Apparel Item 3125,Apparel,Mens,309,185,13,28
DM-S3126,Staples Item 3126,Staples,Flour,600,510,2,38
DM-A3127,Apparel Item 3127,Apparel,Womens,893,535,15,19
DM-F3128,FMCG Item 3128,FMCG,Shampoo,251,230,4,43
DM-S3129,Staples Item 3129,Staples,Rice,969,823,3,20
DM-G3130,General Item 3130,General,Bedding,1255,941,8,17
DM-G3131,General Item 3131,General,Toys,1116,837,12,36
DM-A3132,Apparel Item 3132,Apparel,Mens,799,479,15,19
DM-F3133,FMCG Item 3133,FMCG,Snacks,162,149,4,20
DM-S3134,Staples Item 3134,Staples,Dal,916,778,3,21
DM-G3135,General Item 3135,General,Bedding,236,177,12,28
DM-A3136,Apparel Item 3136,Apparel,Mens,810,486,12,28
DM-G3137,General Item 3137,General,Bedding,769,576,11,16
DM-G3138,General Item 3138,General,Bedding,1983,1487,10,28
DM-G3139,General Item 3139,General,Bedding,1233,924,12,24
DM-A3140,Apparel Item 3140,Apparel,Mens,875,525,15,17
DM-F3141,FMCG Item 3141,FMCG,Biscuits,153,140,5,43
DM-A3142,Apparel Item 3142,Apparel,Womens,364,218,12,15
DM-A3143,Apparel Item 3143,Apparel,Kids,952,571,12,19
DM-F3144,FMCG Item 3144,FMCG,Soap,385,354,5,36
DM-G3145,General Item 3145,General,Toys,1232,924,7,18
DM-G3146,General Item 3146,General,Bedding,705,528,10,37
DM-G3147,General Item 3147,General,Bedding,1921,1440,11,37
DM-A3148,Apparel Item 3148,Apparel,Kids,566,339,14,22
DM-F3149,FMCG Item 3149,FMCG,Biscuits,66,60,3,34
DM-A3150,Apparel Item 3150,Apparel,Kids,1095,657,13,29
DM-S3151,Staples Item 3151,Staples,Flour,216,183,1,36
DM-F3152,FMCG Item 3152,FMCG,Soap,377,346,4,45
DM-G3153,General Item 3153,General,Kitchen,539,404,8,18
DM-F3154,FMCG Item 3154,FMCG,Biscuits,94,86,5,34
DM-A3155,Apparel Item 3155,Apparel,Mens,723,433,15,30
DM-F3156,FMCG Item 3156,FMCG,Soap,474,436,5,26
DM-F3157,FMCG Item 3157,FMCG,Snacks,270,248,4,22
DM-G3158,General Item 3158,General,Kitchen,1092,819,10,32
DM-S3159,Staples Item 3159,Staples,Rice,645,548,3,15
DM-G3160,General Item 3160,General,Kitchen,929,696,7,20
DM-F3161,FMCG Item 3161,FMCG,Shampoo,255,234,4,42
DM-A3162,Apparel Item 3162,Apparel,Womens,432,259,11,20
DM-S3163,Staples Item 3163,Staples,Dal,126,107,2,43
DM-F3164,FMCG Item 3164,FMCG,Biscuits,120,110,5,22
DM-A3165,Apparel Item 3165,Apparel,Womens,440,264,15,31
DM-F3166,FMCG Item 3166,FMCG,Snacks,404,371,5,34
DM-A3167,Apparel Item 3167,Apparel,Womens,554,332,12,29
DM-A3168,Apparel Item 3168,Apparel,Mens,1092,655,12,24
DM-G3169,General Item 3169,General,Toys,1086,814,9,34
DM-G3170,General Item 3170,General,Toys,1189,891,12,15
DM-F3171,FMCG Item 3171,FMCG,Snacks,10,9,4,44
DM-F3172,FMCG Item 3172,FMCG,Biscuits,13,11,5,44
DM-A3173,Apparel Item 3173,Apparel,Mens,1175,705,13,31
DM-S3174,Staples Item 3174,Staples,Flour,936,795,2,19
DM-G3175,General Item 3175,General,Bedding,1646,1234,7,40
DM-F3176,FMCG Item 3176,FMCG,Snacks,11,10,3,29
DM-G3177,General Item 3177,General,Toys,1661,1245,8,17
DM-G3178,General Item 3178,General,Kitchen,1847,1385,12,34
DM-A3179,Apparel Item 3179,Apparel,Mens,691,414,13,39
DM-F3180,FMCG Item 3180,FMCG,Biscuits,404,371,5,33
DM-A3181,Apparel Item 3181,Apparel,Mens,578,346,10,32
DM-A3182,Apparel Item 3182,Apparel,Mens,1190,714,10,29
DM-F3183,FMCG Item 3183,FMCG,Shampoo,179,164,4,25
DM-A3184,Apparel Item 3184,Apparel,Mens,658,394,13,18
DM-G3185,General Item 3185,General,Kitchen,1323,992,12,30
DM-S3186,Staples Item 3186,Staples,Oil,735,624,1,15
DM-G3187,General Item 3187,General,Kitchen,183,137,9,42
DM-S3188,Staples Item 3188,Staples,Flour,106,90,1,29
DM-S3189,Staples Item 3189,Staples,Oil,836,710,1,16
DM-F3190,FMCG Item 3190,FMCG,Soap,13,11,5,15
DM-A3191,Apparel Item 3191,Apparel,Mens,773,463,13,31
DM-G3192,General Item 3192,General,Kitchen,1209,906,10,34
DM-S3193,Staples Item 3193,Staples,Dal,732,622,3,45
DM-A3194,Apparel Item 3194,Apparel,Mens,525,315,15,45
DM-G3195,General Item 3195,General,Bedding,1310,982,10,37
DM-G3196,General Item 3196,General,Toys,1491,1118,10,33
DM-F3197,FMCG Item 3197,FMCG,Biscuits,371,341,5,16
DM-A3198,Apparel Item 3198,Apparel,Kids,665,399,11,41
DM-A3199,Apparel Item 3199,Apparel,Kids,385,231,15,37
DM-G3200,General Item 3200,General,Toys,146,109,11,43
DM-F3201,FMCG Item 3201,FMCG,Soap,427,392,3,28
DM-A3202,Apparel Item 3202,Apparel,Womens,211,126,12,23
DM-G3203,General Item 3203,General,Kitchen,1841,1380,9,24
DM-A3204,Apparel Item 3204,Apparel,Mens,733,439,11,45
DM-S3205,Staples Item 3205,Staples,Dal,505,429,1,28
DM-S3206,Staples Item 3206,Staples,Oil,829,704,2,25
DM-A3207,Apparel Item 3207,Apparel,Womens,917,550,10,37
DM-S3208,Staples Item 3208,Staples,Oil,764,649,3,22
DM-G3209,General Item 3209,General,Toys,548,411,9,31
DM-G3210,General Item 3210,General,Toys,1761,1320,9,38
DM-S3211,Staples Item 3211,Staples,Dal,484,411,1,33
DM-S3212,Staples Item 3212,Staples,Flour,1000,850,3,27
DM-G3213,General Item 3213,General,Bedding,581,435,11,19
DM-A3214,Apparel Item 3214,Apparel,Kids,566,339,14,26
DM-A3215,Apparel Item 3215,Apparel,Womens,1188,712,15,21
DM-G3216,General Item 3216,General,Toys,1291,968,9,42
DM-S3217,Staples Item 3217,Staples,Rice,740,629,1,35
DM-F3218,FMCG Item 3218,FMCG,Biscuits,361,332,5,44
DM-A3219,Apparel Item 3219,Apparel,Kids,362,217,13,41
